text	label
the alfa romeo 155  type 167  is a compact executive car produced by the italian manufacturer alfa romeo between 1992 and 1998 it was released in january 1992 in barcelona and the first public launch was in march 1992 at the geneva motor show it was built in 192618 units	6
philip yorke 1st earl of hardwicke pc  1 december 1690 6 march 1764  was an english lawyer and politician who served as lord chancellor he was a close confidant of the duke of newcastle prime minister between 1754 and 1756 and 1757 until 1762	5
rod de canalbona or pic rod de canalbona is a mountain of catalonia located in the montcalm massif pyrenees at the border between france and spain it has an altitude of 3004 metres above sea level mountaineers use a route that goes over the ridge towards pica d'estats	8
french submarine joule  q84  was a laubeuf type submarine of the of brumaire class built for the french navy prior to world war i	6
george hall elementary school is an american elementary school that was honored by the blue ribbon schools program in 2008 george hall serves students in grades 1 through 5 as well as preschool and early childhood education	2
take time is the fourth release by gyroscope and was released may 2002 the ep was recorded at studio couch in perth western australia and engineered by shaun o'callaghan	12
sebastian kienle  born 6 july 1984  is a german long distance triathlete he is the winner of the 2012 and the 2013 ironman 70 3 world championship	4
the caledonian railway 294 and 711 classes  nicknamed jumbo  were 0 6 0 steam locomotives designed by dugald drummond for the caledonian railway  cr  and introduced in 1883 after drummond 's retirement construction of the class continued under smellie lambie and mcintosh	6
manbar  persian:  is a village in hulasu rural district in the central district of shahin dezh county west azerbaijan province iran at the 2006 census its population was 625 in 122 families	9
thinktank is a science museum in birmingham england opened in 2001 it succeeded and has several exhibits from the city 's museum of science and industry it is part of the millennium point complex	7
hypotia decembralis is a species of snout moths in the genus hypotia it was described by leraut in 2007 and is known from namibia	10
caesar kunikov  bdk 64   russian:  64   is a project 775  nato reporting name: ropucha i  class large landing ship  bol 'shoy desatnyy korabl  of the russian navy	6
the airdrome dream classic is a minimalist high wing single seat single engine ultralight aircraft inspired by the 1908 santos dumont demoiselle and produced in kit form by airdrome aeroplanes of holden missouri the aircraft is intended for the us far 103 ultralight vehicles category	6
